 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-197,68.7289,67.7083,66.8453,66.2444,65.683,65.2185,67.7232,69.8245,70.6734,71.325,71.8757,72.4141,72.9729,73.6199,69.5942,67.4564,66.155,64.4037,65.849,66.3141,66.6603,67.0168,68.456,72.247,74.9827,
J-198,66.5175,66.3501,66.1141,65.9162,65.4622,64.9288,67.289,69.5536,70.3595,70.998,71.543,72.0811,72.6423,73.2953,69.1828,67.0489,65.8279,64.0816,65.3608,65.825,66.1802,66.5401,67.9168,72.0636,74.8333,
J-199,66.514,66.3467,66.1107,65.9128,65.4588,64.9253,67.2854,69.5497,70.3553,70.9936,71.5386,72.0767,72.6379,73.291,69.1786,67.0446,65.8236,64.0772,65.3561,65.8201,66.1752,66.5352,67.9129,72.06,74.8299,
J-2,61.3519,60.7929,60.2717,59.8857,59.3854,58.8827,61.4556,63.642,64.4518,65.0972,65.647,66.1852,66.7434,67.3907,63.2534,61.1026,59.8633,58.1199,59.5662,60.0391,60.394,60.7547,62.1505,66.1509,68.9132,
J-20,69.0425,67.0998,65.5706,64.5381,63.8748,63.4684,66.0951,68.0004,68.9262,69.6056,70.1701,70.7084,71.2602,71.89,68.1576,66.0554,64.5037,62.756,64.5876,65.1006,65.431,65.7403,67.0283,70.2257,72.8521,
J-200,52.1903,50.1179,48.4704,47.3373,46.6003,46.1322,49.5355,50.5147,50.8699,51.3276,51.7887,52.3184,52.9079,53.6373,49.3276,47.1664,45.4685,43.4491,45.9572,45.8703,46.0195,46.5958,49.7339,53.6476,56.5735,
J-201,79.9876,78.4691,77.2448,76.41,75.794,75.3606,77.9442,79.9524,80.8443,81.5111,82.0689,82.6077,83.1638,83.8032,79.8856,77.7438,76.3287,74.5758,76.2103,76.6979,77.0402,77.3827,78.7724,82.2659,84.9499,
J-202,72.2711,70.274,68.705,67.6493,66.972,66.5751,69.2106,71.0634,71.9809,72.6584,73.2217,73.7589,74.3094,74.9373,71.2424,69.1736,67.6111,65.8695,67.731,68.2282,68.5446,68.843,70.1483,73.3026,75.919,
J-203,57.9847,58.1189,58.1052,58.0473,57.632,57.0721,59.5179,61.8204,62.5739,63.1998,63.7399,64.2774,64.8396,65.4969,61.2963,59.1439,57.9277,56.1774,57.4948,57.9607,58.3195,58.6794,60.0767,64.4222,67.2152,
J-204,60.6135,60.7835,60.7973,60.7567,60.3507,59.785,62.1208,64.4678,65.2504,65.8834,66.4261,66.9639,67.5256,68.1805,64.0149,61.8752,60.6823,58.9428,60.1968,60.6667,61.0254,61.384,62.722,67.0233,69.8041,
J-205,66.4803,64.8021,63.4704,62.5677,61.9871,61.655,63.9174,65.3269,65.9789,66.5383,67.0403,67.5486,68.0827,68.7045,65.7024,64.2499,62.8078,61.1463,62.8886,63.2373,63.416,63.5581,64.8637,67.7402,70.1371,
J-206,70.087,68.3907,67.0443,66.1315,65.5436,65.2061,67.4864,68.9119,69.5692,70.1315,70.6354,71.1453,71.6811,72.3052,69.2673,67.7946,66.3456,64.6732,66.4271,66.7796,66.9596,67.1051,68.4229,71.3285,73.7459,
J-207,80.6128,79.4329,78.4527,77.7777,77.196,76.7449,79.2609,81.3286,82.1867,82.8362,83.3859,83.9244,84.4836,85.1316,81.1257,78.9891,77.6692,75.9165,77.3827,77.8436,78.1864,78.5433,80.0046,83.71,86.4303,
J-208,81.6245,80.4093,79.4351,78.7757,78.3529,78.1166,79.8884,80.9486,81.439,81.9176,82.3723,82.8464,83.3489,83.9315,81.7627,80.7314,79.4051,77.8904,79.3771,79.6529,79.7986,79.9038,80.9779,83.3817,85.4262,
J-209,81.1902,79.9753,79.0012,78.3418,77.9189,77.6821,79.453,80.5102,80.9973,81.4746,81.9287,82.4029,82.9056,83.4889,81.3203,80.2891,78.9623,77.4465,78.9309,79.2038,79.3487,79.4552,80.5396,82.9467,84.9919,
J-21,70.0651,69.265,68.5629,68.0666,67.5308,67.0511,69.5068,71.6536,72.4904,73.136,73.6838,74.2221,74.7821,75.4322,71.3769,69.2432,67.9708,66.2201,67.5962,68.0571,68.4058,68.7648,70.2015,74.0954,76.8407,
J-210,71.3225,69.3171,67.7402,66.6751,65.9996,65.6239,68.2175,69.8695,70.6837,71.3187,71.861,72.3896,72.9368,73.5667,70.0707,68.2165,66.6944,64.9822,66.849,67.2663,67.518,67.7624,69.1466,72.1952,74.7619,
J-211,55.9742,53.8528,52.1879,51.0586,50.3501,49.961,52.7318,54.3985,55.2188,55.8623,56.4098,56.9429,57.4946,58.1308,54.4617,52.5036,50.9374,49.1966,51.1788,51.5942,51.8631,52.1485,53.6384,56.7266,59.3448,
J-212,69.7028,67.7913,66.2836,65.2638,64.6059,64.2005,66.8,68.6656,69.5556,70.2198,70.7771,71.3135,71.8658,72.4993,68.8048,66.7587,65.2215,63.4765,65.289,65.7791,66.0936,66.3923,67.7164,70.9243,73.5489,
J-213,71.007,69.1347,67.653,66.6482,65.9948,65.593,68.1456,69.9287,70.759,71.3987,71.9441,72.477,73.0297,73.6683,70.0603,68.1103,66.5918,64.8516,66.6399,67.0897,67.3749,67.6536,69.0369,72.2461,74.865,
J-214,64.1394,61.7745,59.9413,58.7005,57.9552,57.5774,60.3471,62.2499,63.3647,64.1294,64.7337,65.278,65.8196,66.4157,62.7566,60.4819,58.7454,56.9867,59.1052,59.75,60.1385,60.4533,61.4729,64.3385,66.9534,
J-215,63.6842,61.3267,59.4985,58.2609,57.5164,57.139,59.9251,61.8151,62.9181,63.6788,64.2813,64.8251,65.3667,65.9636,62.2833,60.0266,58.2986,56.542,58.6706,59.31,59.6946,60.0077,61.0386,63.9101,66.5223,
J-216,74.4652,73.0055,71.8256,71.0122,70.3829,69.9494,73.2344,75.2231,76.1085,76.7865,77.3503,77.8871,78.4366,79.0637,74.6576,72.4021,70.9653,69.2043,71.4063,71.9363,72.3093,72.6711,74.0107,77.6181,80.3346,
J-217,72.565,71.311,70.2798,69.566,68.9682,68.5213,71.4018,73.45,74.3069,74.972,75.5302,76.0683,76.6223,77.2591,73.0733,70.8733,69.5071,67.7523,69.5672,70.0663,70.4251,70.7838,72.1722,75.8848,78.6181,
J-218,59.4166,60.475,61.16,61.533,61.3017,60.6206,62.7238,65.3077,66.0949,66.732,67.2769,67.8147,68.3752,69.0275,64.8892,62.7766,61.7714,60.1165,61.0417,61.5346,61.9015,62.2479,63.3818,67.8545,70.6299,
J-219,63.3276,63.6191,63.7312,63.7447,63.3834,62.7888,65.0831,67.4929,68.2837,68.9219,69.4677,70.0056,70.5657,71.2173,67.0899,64.9676,63.8403,62.1385,63.2868,63.7668,64.1274,64.4793,65.7508,70.0278,72.7989,
J-22,70.4679,69.6678,68.9657,68.4695,67.9336,67.4539,69.9095,72.0561,72.8926,73.5381,74.0859,74.6243,75.1843,75.8343,71.7791,69.6454,68.373,66.6222,67.9981,68.4588,68.8074,69.1666,70.604,74.4981,77.2435,
J-220,84.5111,83.0778,81.9147,81.1204,80.5129,80.0763,82.6368,84.6633,85.5383,86.1968,86.7512,87.2898,87.847,88.49,84.5527,82.4163,81.0294,79.2769,80.86,81.3373,81.678,82.0242,83.4405,86.9893,89.6815,
J-221,82.064,80.5924,79.4017,78.5892,77.978,77.5428,80.1132,82.1316,83.0137,83.6757,84.2315,84.7701,85.3269,85.9684,82.04,79.9015,78.502,76.7493,78.3549,78.8365,79.1778,79.5222,80.9276,84.4521,87.1406,
J-222,69.3444,67.1701,65.4754,64.3281,63.6225,63.2258,65.9122,67.8611,68.9317,69.6711,70.2633,70.8069,71.3535,71.9631,68.2751,66.0153,64.3459,62.5838,64.5446,65.1554,65.5355,65.8603,66.962,69.9866,72.6114,
J-223,66.8686,64.2736,62.2781,60.9194,60.1263,59.7599,63.0114,64.9532,66.1705,66.9854,67.613,68.1599,68.6941,69.2689,65.4444,62.9324,61.0474,59.2624,61.7789,62.529,62.9816,63.3242,64.1583,66.9828,69.598,
J-224,78.8667,77.2541,75.9624,75.0834,74.457,74.0279,76.6379,78.6258,79.5395,80.2163,80.7782,81.3173,81.872,82.5072,78.6151,76.467,75.017,73.264,74.9614,75.4625,75.8069,76.1444,77.4969,80.9192,83.5941,
J-225,79.7222,78.2015,76.9755,76.1399,75.5234,75.0904,77.6731,79.6802,80.5716,81.2379,81.7955,82.3343,82.8904,83.53,79.6141,77.4733,76.0577,74.3048,75.9389,76.426,76.7679,77.1103,78.5012,81.9926,84.6762,
J-226,63.7659,62.8144,62.0052,61.4324,60.87,60.404,63.5789,65.6283,66.4437,67.098,67.6507,68.1868,68.7406,69.3792,64.9363,62.7173,61.4084,59.6552,61.6005,62.094,62.4595,62.8309,64.246,68.1434,70.894,
J-227,76.654,75.2675,74.1409,73.3613,72.7379,72.3018,75.7976,77.769,78.6341,79.3086,79.87,80.4055,80.9541,81.5807,77.0052,74.737,73.3215,71.5605,73.9025,74.427,74.8021,75.171,76.5328,80.2097,82.9318,
J-228,50.4852,48.3897,46.7324,45.5992,44.8743,44.4375,47.912,49.131,49.737,50.2945,50.799,51.3287,51.8969,52.5732,48.2488,46.0875,44.4191,42.4963,45.1735,45.3149,45.5307,45.9988,48.3412,51.9988,54.8579,
J-229,76.6042,74.6456,73.1026,72.0498,71.347,70.9419,75.5898,77.3754,78.2771,78.9656,79.5305,80.0593,80.5959,81.2018,75.9108,73.5545,71.9575,70.1735,73.7205,74.2678,74.6501,75.0222,76.3587,79.7272,82.3919,
J-23,77.3424,76.3448,75.4981,74.9084,74.3492,73.8833,76.3755,78.4781,79.3241,79.9725,80.5219,81.0603,81.6197,82.2681,78.241,76.1052,74.8057,73.0534,74.4827,74.944,75.2897,75.6478,77.0974,80.9001,83.6368,
J-230,65.1159,63.8836,62.8682,62.1643,61.5689,61.1204,64.0207,66.0693,66.9236,67.5879,68.1457,68.6837,69.2377,69.8747,65.671,63.469,62.1078,60.3529,62.1747,62.6733,63.0327,63.3925,64.7835,68.5071,71.2415,
J-231,65.2581,64.0246,63.0083,62.3038,61.7082,61.2598,64.1595,66.2076,67.0618,67.726,68.2838,68.8217,69.3758,70.0128,65.8103,63.6084,62.2467,60.4917,62.3131,62.8116,63.1709,63.5307,64.9223,68.6457,71.3802,
J-232,65.8887,64.712,63.7376,63.0573,62.4654,62.0153,65.2204,67.237,68.076,68.7396,69.2964,69.8329,70.3853,71.0202,66.5948,64.3643,63.0151,61.2607,63.2867,63.788,64.1543,64.5246,65.9312,69.7191,72.4617,
J-233,66.3304,63.6821,61.6482,60.2633,59.4608,59.0975,62.7075,64.6231,65.8722,66.7026,67.3367,67.8822,68.4109,68.9741,64.8383,62.3055,60.3975,58.6104,61.5454,62.3228,62.7873,63.1269,63.8849,66.5931,69.1832,
J-234,69.5784,66.9593,64.9464,63.5758,62.7784,62.4133,65.9398,67.8609,69.0963,69.92,70.551,71.0967,71.627,72.1942,68.1215,65.5999,63.705,61.9189,64.7483,65.5139,65.9733,66.3142,67.1032,69.8519,72.4494,
J-235,84.5338,83.0914,81.9212,81.1232,80.5132,80.0783,82.6346,84.6513,85.5282,86.1855,86.7391,87.2776,87.8352,88.4789,84.5391,82.4048,81.0218,79.2683,80.84,81.3122,81.6515,81.9994,83.432,86.9761,89.668,
J-236,62.1703,60.0668,58.4176,57.3028,56.6041,56.2211,58.9134,60.6221,61.4872,62.1468,62.7016,63.2351,63.7839,64.412,60.8047,58.8373,57.2759,55.5556,57.4746,57.9257,58.2063,58.4789,59.856,62.9114,65.5092,
J-237,59.6939,57.5423,55.8592,54.7239,54.0159,53.6316,56.3598,58.1247,59.0485,59.7333,60.3,60.8366,61.3845,62.0064,58.3484,56.2974,54.6989,52.9649,54.9347,55.4293,55.7371,56.0242,57.3273,60.3668,62.9731,
J-238,66.1694,64.9291,63.9059,63.1953,62.5885,62.1475,65.6089,67.5514,68.355,69.0058,69.5569,70.0919,70.6448,71.283,66.7058,64.4612,63.1259,61.3612,63.5284,64.01,64.3729,64.7563,66.2604,70.0719,72.8187,
J-239,66.714,65.4734,64.45,63.7392,63.1324,62.6915,66.1533,68.0959,68.8997,69.5506,70.1016,70.6366,71.1896,71.8277,67.2503,65.0056,63.67,61.9053,64.0734,64.5551,64.918,65.3014,66.8049,70.6161,73.3628,
J-24,76.4665,75.5305,74.729,74.1684,73.6164,73.1462,75.6273,77.7428,78.5865,79.2343,79.7834,80.3218,80.8813,81.5301,77.4953,75.3602,74.0678,72.3158,73.7304,74.192,74.5387,74.8969,76.3409,80.1719,82.9115,
J-240,53.846,55.4877,56.608,57.2538,57.1202,56.3751,58.3486,61.0747,61.8481,62.481,63.0241,63.5616,64.1226,64.7767,60.6036,58.4912,57.5956,55.9746,56.7275,57.2265,57.5983,57.9403,58.9917,63.6446,66.4263,
J-241,53.9634,55.6573,56.817,57.4871,57.3633,56.6118,58.5698,61.3093,62.083,62.7162,63.2594,63.7969,64.3579,65.0118,60.8401,58.7289,57.8448,56.2283,56.9617,57.4614,57.8337,58.175,59.2154,63.8788,66.6602,
J-242,58.642,56.2813,54.4493,53.2073,52.4597,52.0814,54.9398,56.7688,57.8374,58.588,59.186,59.7288,60.2712,60.8712,57.1651,54.9326,53.2133,51.4565,53.6219,54.2369,54.6103,54.9229,56.0121,58.8973,61.5062,
J-243,62.9249,60.2478,58.1932,56.7949,55.9896,55.6275,58.8096,60.7442,62.0302,62.8785,63.5228,64.0731,64.6042,65.1667,61.3868,58.8568,56.938,55.1521,57.7017,58.503,58.9772,59.3156,60.0289,62.6924,65.2876,
J-244,61.3968,60.8173,60.2811,59.8854,59.3818,58.881,61.4731,63.6513,64.4624,65.1083,65.6583,66.1964,66.7546,67.4015,63.257,61.1038,59.8617,58.1182,59.5802,60.0535,60.4085,60.7697,62.1681,66.1589,68.9206,
J-245,61.0285,60.6626,60.2847,59.989,59.5183,58.9958,61.5547,63.7613,64.5673,65.2122,65.7617,66.2998,66.8581,67.5056,63.3536,61.2054,59.9892,58.2525,59.663,60.1366,60.4928,60.8537,62.2322,66.2801,69.0462,
J-246,54.0313,54.6062,54.9251,55.0711,54.7434,54.1314,56.4746,58.907,59.6615,60.2887,60.8296,61.3668,61.9284,62.5845,58.3793,56.2436,55.1566,53.4525,54.5634,55.0419,55.4068,55.7605,57.0555,61.5062,64.2954,
J-247,60.0897,57.9564,56.2846,55.1533,54.446,54.0604,56.8004,58.5141,59.3831,60.0462,60.6028,61.1373,61.6868,62.3157,58.6662,56.6737,55.1008,53.37,55.3271,55.7812,56.0672,56.349,57.741,60.8002,63.408,
J-248,57.7599,55.571,53.8591,52.6988,51.9805,51.5953,54.3779,56.0974,56.9959,57.6729,58.2362,58.7723,59.321,59.9459,56.2771,54.2394,52.637,50.8999,52.9048,53.3827,53.6833,53.9742,55.3339,58.3648,60.9794,
J-249,54.5667,52.4929,50.8606,49.7515,49.051,48.6615,51.4116,53.0087,53.771,54.377,54.9081,55.4378,55.9921,56.6414,53.012,51.1346,49.5808,47.83,49.817,50.1858,50.4288,50.7031,52.2793,55.3994,58.0172,
J-25,60.097,58.9296,57.9556,57.2684,56.6584,56.1926,59.5597,61.3275,61.9336,62.5066,63.0239,63.559,64.1287,64.8084,60.2668,58.0296,56.6911,54.8551,56.8313,57.1385,57.4503,57.9144,60.0258,64.0569,66.8509,
J-250,74.6891,72.848,71.3892,70.3996,69.7578,69.3774,71.8326,73.4404,74.1818,74.7845,75.311,75.835,76.3828,77.02,73.6478,71.9031,70.4043,68.6747,70.4558,70.8634,71.1031,71.33,72.7245,75.8344,78.4019,
J-251,77.156,75.2969,73.8247,72.8261,72.178,71.7885,74.284,75.9577,76.7324,77.3492,77.883,78.4107,78.9607,79.5989,76.1336,74.308,72.8009,71.0686,72.8518,73.273,73.5294,73.7769,75.1734,78.3251,80.916,
J-252,68.1687,66.1198,64.5153,63.43,62.7452,62.3419,65.0109,66.9692,67.9918,68.7103,69.2926,69.8348,70.3839,71.002,67.2551,65.0382,63.4236,61.6648,63.568,64.1451,64.5116,64.8367,66.0101,69.1191,71.7507,
J-253,76.0142,74.7419,73.6952,72.9765,72.3853,71.9391,74.4759,76.5252,77.3906,78.0439,78.5956,79.1341,79.6925,80.3384,76.3586,74.2209,72.8751,71.1225,72.6378,73.1052,73.4472,73.8002,75.2442,78.8895,81.6007,
J-254,76.2372,74.964,73.9168,73.1979,72.6067,72.1609,74.6994,76.7521,77.6202,78.2744,78.8265,79.365,79.9232,80.5686,76.5863,74.4478,73.1034,71.3517,72.869,73.3386,73.6814,74.0336,75.4702,79.1128,81.8233,
J-255,81.143,79.8688,78.8203,78.1011,77.5089,77.0637,79.5956,81.644,82.5088,83.1609,83.7119,84.2504,84.8091,85.4557,81.471,79.3341,77.9937,76.2406,77.7432,78.2075,78.549,78.9034,80.3578,84.0065,86.7172,
J-256,76.8022,75.0532,73.6637,72.7197,72.0703,71.6513,74.3293,76.301,77.2859,77.9871,78.5599,79.1005,79.6524,80.2785,76.3747,74.1797,72.6751,70.9179,72.7398,73.2771,73.637,73.9771,75.2528,78.54,81.2036,
J-257,65.0231,64.7359,64.4132,64.1584,63.6935,63.167,65.5432,67.7979,68.6106,69.2527,69.7994,70.3376,70.898,71.5491,67.4573,65.3275,64.1,62.3586,63.6476,64.1161,64.4713,64.8282,66.2009,70.2895,73.0508,
J-258,69.2586,67.2884,65.7397,64.6947,64.0289,63.622,66.2549,68.1702,69.1095,69.7949,70.3622,70.9011,71.4525,72.0806,68.3486,66.2297,64.6656,62.9166,64.7631,65.2855,65.6209,65.9317,67.2005,70.3853,73.0117,
J-259,50.0892,47.9971,46.3422,45.2115,44.4889,44.0532,47.3361,48.5744,49.2134,49.7784,50.2853,50.8154,51.3831,52.0564,47.8317,45.6844,44.0182,42.0943,44.6992,44.832,45.042,45.5077,47.8025,51.4187,54.2765,
J-26,64.9358,63.7343,62.7375,62.0423,61.4367,60.9875,64.4013,66.2881,67.0241,67.6484,68.1879,68.723,69.2817,69.9342,65.3779,63.1392,61.813,60.026,62.1008,62.5238,62.8696,63.2794,64.9867,68.8819,71.646,
J-260,79.2174,77.3912,75.9435,74.9612,74.3242,73.9481,76.3809,77.9583,78.6816,79.2764,79.7988,80.3212,80.8682,81.5055,78.1744,76.4765,74.9886,73.2666,75.0438,75.4364,75.6603,75.8708,77.27,80.3645,82.918,
J-261,78.7908,76.9645,75.5168,74.5345,73.8976,73.5215,75.9543,77.5321,78.2556,78.8506,79.373,79.8954,80.4424,81.0796,77.7485,76.0506,74.5627,72.8409,74.6182,75.0111,75.235,75.4454,76.8438,79.938,82.4914,
J-262,53.925,53.9408,53.8375,53.7231,53.284,52.7397,55.3164,57.5557,58.2846,58.9049,59.4431,59.9802,60.5428,61.2018,56.9591,54.7938,53.5364,51.7691,53.1854,53.6479,54.0069,54.3681,55.8333,60.1968,62.9997,
J-263,51.6385,51.5403,51.3523,51.1836,50.7266,50.1934,52.8589,55.0542,55.7738,56.3909,56.9277,57.4645,58.0273,58.6872,54.4176,52.2498,50.9762,49.2028,50.6789,51.1321,51.4887,51.8555,53.3678,57.7022,60.5049,
J-264,62.4833,59.7549,57.6638,56.2406,55.4263,55.0702,57.929,59.8635,61.1634,62.0184,62.6663,63.2196,63.7531,64.3176,60.8696,58.3436,56.4043,54.6208,56.8415,57.6474,58.1203,58.4558,59.1592,61.8075,64.403,
J-265,54.6893,52.6897,51.1149,50.0441,49.3439,48.9289,53.62,55.3197,56.1712,56.8389,57.3939,57.9216,58.4613,59.0761,53.7738,51.4285,49.8131,48.0098,51.5852,52.0787,52.4416,52.8287,54.3229,57.7334,60.4142,
J-266,51.1269,49.1483,47.5885,46.5276,45.8298,45.4138,50.0774,51.7779,52.6236,53.2891,53.8433,54.3711,54.9115,55.5277,50.2419,47.8998,46.2915,44.4881,48.0256,48.5154,48.8774,49.2656,50.7728,54.1998,56.8837,
J-267,84.5455,83.098,81.9242,81.1239,80.5135,80.0787,82.636,84.6517,85.5291,86.1867,86.7404,87.2789,87.8364,88.48,84.5421,82.4079,81.0232,79.2697,80.8443,81.317,81.6563,82.0038,83.4349,86.9755,89.6669,
J-268,73.1007,72.0843,71.2238,70.6252,70.0638,69.5994,72.095,74.1947,75.0411,75.6897,76.2391,76.7776,77.3369,77.9853,73.9589,71.8226,70.5224,68.77,70.2024,70.6634,71.0088,71.367,72.8191,76.6164,79.3525,
J-269,84.064,82.7933,81.7473,81.0288,80.437,79.9889,82.5213,84.5573,85.4066,86.0536,86.6026,87.1411,87.7009,88.3501,84.3698,82.2318,80.8852,79.1267,80.6306,81.084,81.4219,81.7817,83.2751,86.9374,89.6521,
J-27,55.6877,53.5762,51.9175,50.7916,50.0839,49.6936,52.4665,54.1183,54.9183,55.5523,56.0955,56.6278,57.1805,57.8203,54.1481,52.2074,50.6448,48.8999,50.8892,51.289,51.5506,51.8358,53.3629,56.4606,59.0798,
J-270,75.4809,74.3407,73.3901,72.7336,72.1572,71.7025,74.2195,76.2959,77.1535,77.8049,78.3557,78.8942,79.453,80.0999,76.0922,73.9546,72.6356,70.8835,72.3544,72.8193,73.1636,73.5192,74.9652,78.6875,81.4118,
J-271,71.5021,69.5644,68.0384,67.0078,66.3439,65.9399,68.5595,70.4406,71.3532,72.0273,72.5892,73.1265,73.6781,74.3085,70.5973,68.5201,66.973,65.2275,67.0556,67.5591,67.8821,68.1859,69.487,72.679,75.302,
J-272,62.3986,59.8288,57.8499,56.5056,55.7209,55.3543,58.2444,60.1548,61.379,62.2005,62.8326,63.3822,63.9182,64.4938,60.8748,58.4568,56.6075,54.8339,57.0858,57.8308,58.2727,58.601,59.4266,62.1681,64.7699,
J-273,73.4694,71.5999,70.1197,69.1154,68.4623,68.0619,70.6034,72.362,73.1775,73.8113,74.3538,74.8858,75.4384,76.0779,72.4966,70.5725,69.0566,67.3179,69.1032,69.5432,69.8207,70.0935,71.4901,74.6944,77.3109,
J-274,70.8385,68.9674,67.4863,66.4816,65.8282,65.4264,67.979,69.7622,70.5925,71.2321,71.7775,72.3105,72.8632,73.5017,69.8937,67.9435,66.4251,64.685,66.4728,66.9228,67.2081,67.4869,68.8703,72.0796,74.6986,
J-275,66.129,63.6531,61.7418,60.4409,59.6664,59.2906,64.267,66.0959,67.2192,67.9935,68.5962,69.1268,69.6478,70.2124,64.8072,62.3285,60.5046,58.7188,62.9288,63.6248,64.0562,64.3967,65.3002,68.147,70.715,
J-276,67.6205,65.9965,64.7058,63.8307,63.2672,62.9445,65.1471,66.5083,67.1324,67.6789,68.1739,68.6782,69.2095,69.8287,66.9246,65.5436,64.1155,62.4656,64.1856,64.5226,64.6918,64.8187,66.1009,68.9354,71.2976,
J-277,70.728,69.1386,67.8762,67.0211,66.4723,66.1596,68.3314,69.6746,70.2973,70.8417,71.3348,71.8365,72.3645,72.9784,70.1306,68.7751,67.3645,65.7437,67.4308,67.7635,67.9249,68.0492,69.3074,72.0854,74.4066,
J-278,63.0075,60.2597,58.1552,56.7218,55.9023,55.5467,58.6551,60.6039,61.91,62.7653,63.4129,63.9642,64.4951,65.0562,61.4189,58.8513,56.8945,55.1059,57.5767,58.3906,58.8698,59.2087,59.897,62.5289,65.1235,
J-279,74.1526,72.3112,70.8531,69.865,69.2257,68.8504,71.3007,72.9029,73.6477,74.2512,74.7777,75.3012,75.8479,76.4829,73.1224,71.3984,69.9092,68.1931,69.9796,70.3786,70.6094,70.8236,72.1989,75.2859,77.8355,
J-28,51.2617,49.1848,47.5491,46.4373,45.7348,45.3423,48.1126,49.6971,50.4554,51.0574,51.5864,52.1162,52.6718,53.3242,49.6577,47.7599,46.1985,44.437,46.45,46.8034,47.0452,47.3341,48.9652,52.1059,54.7353,
J-280,73.2544,71.4153,69.9601,68.9751,68.3399,67.9725,70.4123,72.0009,72.7483,73.3521,73.8782,74.4004,74.9452,75.5766,72.2446,70.5398,69.0651,67.3662,69.1538,69.5374,69.7565,69.9585,71.3226,74.3717,76.8958,
J-281,69.3588,67.4327,65.9153,64.8901,64.2304,63.8229,66.4445,68.3511,69.2692,69.945,70.5077,71.0458,71.5981,72.2294,68.4912,66.3987,64.8535,63.1062,64.9287,65.4377,65.7661,66.0747,67.3717,70.5822,73.2103,
J-282,68.315,66.3859,64.8666,63.8401,63.1797,62.7719,65.3958,67.3083,68.2315,68.9095,69.4733,70.0116,70.5638,71.1946,67.4527,65.3513,63.804,62.0558,63.8803,64.3928,64.7236,65.0339,66.3257,69.5345,72.163,
J-283,61.1203,60.7547,60.3772,60.0816,59.6111,59.0885,61.6401,63.8466,64.6535,65.2988,65.8484,66.3865,66.9449,67.5923,63.4457,61.298,60.0819,58.3453,59.7516,60.2251,60.5812,60.9417,62.3201,66.3641,69.1299,
J-284,58.2051,58.0004,57.7426,57.5226,57.0737,56.5372,59.3217,61.5392,62.318,62.9567,63.5027,64.0393,64.5973,65.2455,60.9215,58.7522,57.5572,55.824,57.3575,57.8354,58.1968,58.5639,59.9419,64.1053,66.8765,
J-285,51.2758,49.1877,47.5343,46.4031,45.6776,45.2352,48.5289,49.7273,50.3103,50.8536,51.3511,51.8811,52.4532,53.138,48.8945,46.744,45.0713,43.1278,45.7144,45.8022,45.9998,46.4883,48.954,52.6131,55.4733,
J-286,49.8428,47.758,46.1058,44.9742,44.2462,43.798,47.1019,48.2675,48.8017,49.326,49.8154,50.3454,50.9213,51.616,47.3544,45.2008,43.5223,41.5618,44.134,44.1829,44.3699,44.8782,47.4927,51.187,54.0502,
J-287,73.7597,72.7397,71.8766,71.2763,70.7145,70.2504,72.747,74.8462,75.6936,76.3425,76.892,77.4304,77.9897,78.638,74.6119,72.4756,71.175,69.4228,70.8566,71.3182,71.6637,72.0216,73.4721,77.2668,80.0028,
J-288,73.4136,72.3859,71.5172,70.9132,70.3503,69.8869,72.3852,74.4826,75.3305,75.9796,76.5292,77.0676,77.6269,78.275,74.25,72.1136,70.812,69.0597,70.4959,70.9577,71.3031,71.6609,73.1116,76.9021,79.6375,
J-289,76.4438,74.6985,73.3117,72.3695,71.7214,71.3017,73.9677,75.9403,76.921,77.6205,78.1926,78.7331,79.2852,79.9119,76.0194,73.8278,72.3247,70.5678,72.3772,72.9126,73.2711,73.6098,74.8879,78.1864,80.8521,
J-29,77.3465,76.3379,75.4833,74.8884,74.3279,73.8627,76.3571,78.4574,79.3037,79.9523,80.5018,81.0403,81.5996,82.2479,78.2225,76.0865,74.7854,73.0331,74.4656,74.927,75.2725,75.6304,77.0807,80.8782,83.6143,
J-290,68.1328,66.3734,64.9789,64.0342,63.4254,63.0749,65.4248,66.9185,67.6132,68.1929,68.7062,69.2213,69.7611,70.3885,67.2245,65.6542,64.1944,62.508,64.2803,64.645,64.84,65.0096,66.3494,69.3172,71.7815,
J-291,70.3867,68.6338,67.2436,66.3014,65.6937,65.3427,67.6852,69.1696,69.8554,70.4314,70.943,71.4577,71.9977,72.6264,69.4725,67.9123,66.4532,64.7665,66.5311,66.893,67.0818,67.2545,68.6048,71.5775,74.0427,
J-292,81.9308,80.0717,78.599,77.5996,76.9503,76.5578,79.0613,80.7488,81.5275,82.1461,82.6809,83.2095,83.7603,84.3997,80.9116,79.0683,77.5598,75.8245,77.6059,78.0283,78.2878,78.5409,79.9465,83.114,85.7124,
J-293,50.3,48.216,46.5641,45.4326,44.7041,44.2549,47.5564,48.7139,49.2396,49.7605,50.2485,50.7785,51.3551,52.0516,47.7907,45.6371,43.9576,41.9938,44.5603,44.6016,44.7863,45.2982,47.9394,51.6423,54.5074,
J-294,69.1483,67.068,65.4177,64.2861,63.5557,63.1015,66.3918,67.5112,67.9965,68.5016,68.9826,69.5126,70.0927,70.7976,66.5397,64.3861,62.7019,60.7228,63.2622,63.2674,63.4416,63.9705,66.738,70.4814,73.3557,
